3.0123e-07    0.465109
3.0124e-07    0.466109
3.0125e-07    0.46548
3.0126e-07    0.464227
3.0127e-07    0.466256
3.0128e-07    0.466677
3.0129e-07    0.470216
3.013e-07    0.475
3.0131e-07    0.478739
3.0132e-07    0.483657
3.0133e-07    0.481195
3.0134e-07    0.474292
3.0135e-07    0.467098
3.0136e-07    0.464363
3.0137e-07    0.464016
3.0138e-07    0.463818
3.0139e-07    0.465136
3.014e-07    0.470299
3.0141e-07    0.473674
3.0142e-07    0.475737
3.0143e-07    0.477384
3.0144e-07    0.480117
3.0145e-07    0.479682
3.0146e-07    0.475289
3.0147e-07    0.470682
3.0148e-07    0.470249
3.0149e-07    0.471592
3.015e-07    0.472759
3.0151e-07    0.476423
3.0152e-07    0.479145
3.0153e-07    0.479182
3.0154e-07    0.477825
3.0155e-07    0.479361
3.0156e-07    0.484819
3.0157e-07    0.487297
3.0158e-07    0.484365
3.0159e-07    0.480865
3.016e-07    0.477875
3.0161e-07    0.472956
3.0162e-07    0.469707
3.0163e-07    0.467547
3.0164e-07    0.467112
3.0165e-07    0.467916
3.0166e-07    0.469257
3.0167e-07    0.47395
3.0168e-07    0.478527
3.0169e-07    0.481937
3.017e-07    0.485819
3.0171e-07    0.49153
3.0172e-07    0.498265
3.0173e-07    0.498616
3.0174e-07    0.494643
3.0175e-07    0.488694
3.0176e-07    0.484455
3.0177e-07    0.48478
3.0178e-07    0.48582
3.0179e-07    0.487721
3.018e-07    0.489764
3.0181e-07    0.489136
3.0182e-07    0.485684
3.0183e-07    0.483038
3.0184e-07    0.479955
3.0185e-07    0.476211
3.0186e-07    0.472779
3.0187e-07    0.469811
3.0188e-07    0.47162
3.0189e-07    0.475394
3.019e-07    0.477196
3.0191e-07    0.478163
3.0192e-07    0.478996
3.0193e-07    0.48188
3.0194e-07    0.485531
3.0195e-07    0.48709
3.0196e-07    0.486226
3.0197e-07    0.483321
3.0198e-07    0.479673
3.0199e-07    0.480269
3.02e-07    0.483499
3.0201e-07    0.486883
3.0202e-07    0.488116
3.0203e-07    0.4881
3.0204e-07    0.486722
3.0205e-07    0.483681
3.0206e-07    0.481541
3.0207e-07    0.476628
3.0208e-07    0.472754
3.0209e-07    0.469008
3.021e-07    0.470548
3.0211e-07    0.473273
3.0212e-07    0.474047
3.0213e-07    0.474237
3.0214e-07    0.475973
3.0215e-07    0.476892
3.0216e-07    0.475836
3.0217e-07    0.474673
3.0218e-07    0.474745
3.0219e-07    0.477739
3.022e-07    0.480985
3.0221e-07    0.485644
3.0222e-07    0.492579
3.0223e-07    0.497787
3.0224e-07    0.501315
3.0225e-07    0.505627
3.0226e-07    0.506469
3.0227e-07    0.506515
3.0228e-07    0.504859
3.0229e-07    0.500572
3.023e-07    0.498563
3.0231e-07    0.49511
3.0232e-07    0.491766
3.0233e-07    0.49085
3.0234e-07    0.491931
3.0235e-07    0.494756
3.0236e-07    0.498803
3.0237e-07    0.501835
3.0238e-07    0.504486
3.0239e-07    0.506836
3.024e-07    0.505387
3.0241e-07    0.500691
3.0242e-07    0.494907
3.0243e-07    0.491605
3.0244e-07    0.48716
3.0245e-07    0.485967
3.0246e-07    0.488191
3.0247e-07    0.489205
3.0248e-07    0.488779
3.0249e-07    0.49094
3.025e-07    0.492198
3.0251e-07    0.494662
3.0252e-07    0.496957
3.0253e-07    0.494472
3.0254e-07    0.491228
3.0255e-07    0.489747
3.0256e-07    0.49035
3.0257e-07    0.488234
3.0258e-07    0.48518
3.0259e-07    0.485364
3.026e-07    0.484521
3.0261e-07    0.48364
3.0262e-07    0.485339
3.0263e-07    0.489897
3.0264e-07    0.49479
3.0265e-07    0.494347
3.0266e-07    0.491518
3.0267e-07    0.488679
3.0268e-07    0.489863
3.0269e-07    0.491258
3.027e-07    0.491497
3.0271e-07    0.492798
3.0272e-07    0.49133
3.0273e-07    0.490176
3.0274e-07    0.489758
3.0275e-07    0.488839
3.0276e-07    0.48974
3.0277e-07    0.489811
3.0278e-07    0.489773
3.0279e-07    0.493292
3.028e-07    0.498779
3.0281e-07    0.500749
3.0282e-07    0.498836
3.0283e-07    0.494451
3.0284e-07    0.492476
3.0285e-07    0.495547
3.0286e-07    0.497692
3.0287e-07    0.498563
3.0288e-07    0.498062
3.0289e-07    0.499794
3.029e-07    0.503851
3.0291e-07    0.507387
3.0292e-07    0.505766
3.0293e-07    0.502411
3.0294e-07    0.500011
3.0295e-07    0.500074
3.0296e-07    0.499821
3.0297e-07    0.500515
3.0298e-07    0.501116
3.0299e-07    0.502329
3.03e-07    0.5055
3.0301e-07    0.501362
3.0302e-07    0.494334
3.0303e-07    0.490788
3.0304e-07    0.487084
3.0305e-07    0.482919
3.0306e-07    0.477251
3.0307e-07    0.471811
3.0308e-07    0.47103
3.0309e-07    0.477304
3.031e-07    0.485801
3.0311e-07    0.488661
3.0312e-07    0.488796
3.0313e-07    0.488867
3.0314e-07    0.490437
3.0315e-07    0.492957
3.0316e-07    0.491191
3.0317e-07    0.490469
3.0318e-07    0.487627
3.0319e-07    0.482878
3.032e-07    0.481193
3.0321e-07    0.480819
3.0322e-07    0.480836
3.0323e-07    0.480717
3.0324e-07    0.484327
3.0325e-07    0.490196
3.0326e-07    0.495707
3.0327e-07    0.499996
3.0328e-07    0.50265
3.0329e-07    0.503671
3.033e-07    0.504412
3.0331e-07    0.500743
3.0332e-07    0.498624
3.0333e-07    0.499505
3.0334e-07    0.501404
3.0335e-07    0.49898
3.0336e-07    0.496469
3.0337e-07    0.494498
3.0338e-07    0.492716
3.0339e-07    0.490474
3.034e-07    0.489096
3.0341e-07    0.489871
3.0342e-07    0.491828
3.0343e-07    0.492299
3.0344e-07    0.487911
3.0345e-07    0.487048
3.0346e-07    0.488145
3.0347e-07    0.491322
3.0348e-07    0.494239
3.0349e-07    0.495889
3.035e-07    0.501207
3.0351e-07    0.503462
3.0352e-07    0.501756
3.0353e-07    0.49883
3.0354e-07    0.499417
3.0355e-07    0.50128
3.0356e-07    0.505311
3.0357e-07    0.511145
3.0358e-07    0.511506
3.0359e-07    0.509455
3.036e-07    0.505783
3.0361e-07    0.502458
3.0362e-07    0.500265
3.0363e-07    0.496833
3.0364e-07    0.49539
3.0365e-07    0.495358
3.0366e-07    0.495014
3.0367e-07    0.496511
3.0368e-07    0.50022
3.0369e-07    0.505204
3.037e-07    0.508002
3.0371e-07    0.510025
3.0372e-07    0.511139
3.0373e-07    0.509596
3.0374e-07    0.510521
3.0375e-07    0.510925
3.0376e-07    0.508811
3.0377e-07    0.507402
3.0378e-07    0.507508
3.0379e-07    0.509726
3.038e-07    0.51218
3.0381e-07    0.516253
3.0382e-07    0.512279
3.0383e-07    0.507628
3.0384e-07    0.507613
3.0385e-07    0.507771
3.0386e-07    0.50753
3.0387e-07    0.507947
3.0388e-07    0.506075
3.0389e-07    0.50602
3.039e-07    0.505473
3.0391e-07    0.506437
3.0392e-07    0.506388
3.0393e-07    0.504378
3.0394e-07    0.501769
3.0395e-07    0.502614
3.0396e-07    0.505856
3.0397e-07    0.508516
3.0398e-07    0.509336
3.0399e-07    0.512093
3.04e-07    0.516679
3.0401e-07    0.521138
3.0402e-07    0.52701
3.0403e-07    0.52919
3.0404e-07    0.526353
3.0405e-07    0.518262
3.0406e-07    0.51164
3.0407e-07    0.507192
3.0408e-07    0.50582
3.0409e-07    0.508561
3.041e-07    0.51248
3.0411e-07    0.516493
3.0412e-07    0.52065
3.0413e-07    0.520042
3.0414e-07    0.514916
3.0415e-07    0.5124
3.0416e-07    0.510886
3.0417e-07    0.509193
3.0418e-07    0.509509
3.0419e-07    0.513448
3.042e-07    0.517742
3.0421e-07    0.519001
3.0422e-07    0.5186
3.0423e-07    0.515426
3.0424e-07    0.512546
3.0425e-07    0.515382
3.0426e-07    0.517396
3.0427e-07    0.522362
3.0428e-07    0.526039
3.0429e-07    0.530632
3.043e-07    0.532135
3.0431e-07    0.5277
3.0432e-07    0.523812
3.0433e-07    0.522422
3.0434e-07    0.523468
3.0435e-07    0.522264
3.0436e-07    0.518191
3.0437e-07    0.515894
3.0438e-07    0.516469
3.0439e-07    0.518339
3.044e-07    0.51752
3.0441e-07    0.512192
3.0442e-07    0.504763
3.0443e-07    0.501101
3.0444e-07    0.499888
3.0445e-07    0.501202
3.0446e-07    0.503602
3.0447e-07    0.508616
3.0448e-07    0.511613
3.0449e-07    0.51527
3.045e-07    0.517946
3.0451e-07    0.521218
3.0452e-07    0.527568
3.0453e-07    0.529724
3.0454e-07    0.528029
3.0455e-07    0.525814
3.0456e-07    0.521734
3.0457e-07    0.515988
3.0458e-07    0.508969
3.0459e-07    0.506109
3.046e-07    0.507166
3.0461e-07    0.509267
3.0462e-07    0.510183
3.0463e-07    0.512862
3.0464e-07    0.515297
3.0465e-07    0.51556
3.0466e-07    0.516176
3.0467e-07    0.513068
3.0468e-07    0.509644
3.0469e-07    0.505187
3.047e-07    0.499526
3.0471e-07    0.497179
3.0472e-07    0.497824
3.0473e-07    0.502628
3.0474e-07    0.506051
3.0475e-07    0.510053
3.0476e-07    0.515513
3.0477e-07    0.52115
3.0478e-07    0.526725
3.0479e-07    0.533062
3.048e-07    0.537841
3.0481e-07    0.543942
3.0482e-07    0.544044
3.0483e-07    0.541219
3.0484e-07    0.539706
3.0485e-07    0.537186
3.0486e-07    0.533948
3.0487e-07    0.530371
3.0488e-07    0.528398
3.0489e-07    0.528223
3.049e-07    0.529567
3.0491e-07    0.535476
3.0492e-07    0.541003
3.0493e-07    0.542174
3.0494e-07    0.541525
3.0495e-07    0.541663
3.0496e-07    0.538305
3.0497e-07    0.534639
3.0498e-07    0.535539
3.0499e-07    0.532735
3.05e-07    0.527634
3.0501e-07    0.524936
3.0502e-07    0.526616
3.0503e-07    0.528501
3.0504e-07    0.531764
3.0505e-07    0.533048
3.0506e-07    0.534038
3.0507e-07    0.536761
3.0508e-07    0.538396
3.0509e-07    0.537388
3.051e-07    0.533466
3.0511e-07    0.527343
3.0512e-07    0.524532
3.0513e-07    0.527996
3.0514e-07    0.529306
3.0515e-07    0.530344
3.0516e-07    0.527607
3.0517e-07    0.521809
3.0518e-07    0.514512
3.0519e-07    0.512045
3.052e-07    0.516185
3.0521e-07    0.524027
3.0522e-07    0.526453
3.0523e-07    0.527475
3.0524e-07    0.531036
3.0525e-07    0.539406
3.0526e-07    0.548624
3.0527e-07    0.551192
3.0528e-07    0.551242
3.0529e-07    0.550265
3.053e-07    0.547168
3.0531e-07    0.546601
3.0532e-07    0.543529
3.0533e-07    0.541845
3.0534e-07    0.542466
3.0535e-07    0.542016
3.0536e-07    0.540145
3.0537e-07    0.537793
3.0538e-07    0.536607
3.0539e-07    0.534537
3.054e-07    0.530503
3.0541e-07    0.524469
3.0542e-07    0.520884
3.0543e-07    0.52023
3.0544e-07    0.522724
3.0545e-07    0.526425
3.0546e-07    0.53168
3.0547e-07    0.534895
3.0548e-07    0.536612
3.0549e-07    0.537198
3.055e-07    0.537007
3.0551e-07    0.535247
3.0552e-07    0.535527
3.0553e-07    0.541623
3.0554e-07    0.548716
3.0555e-07    0.551413
3.0556e-07    0.551419
3.0557e-07    0.549437
3.0558e-07    0.54704
3.0559e-07    0.545185
3.056e-07    0.544293
3.0561e-07    0.541988
3.0562e-07    0.538797
3.0563e-07    0.538669
3.0564e-07    0.536778
3.0565e-07    0.53392
3.0566e-07    0.533796
3.0567e-07    0.536828
3.0568e-07    0.541346
3.0569e-07    0.542021
3.057e-07    0.5432
3.0571e-07    0.542603
3.0572e-07    0.538576
3.0573e-07    0.538722
3.0574e-07    0.539755
3.0575e-07    0.539975
3.0576e-07    0.541685
3.0577e-07    0.543573
3.0578e-07    0.542358
3.0579e-07    0.539861
3.058e-07    0.537402
3.0581e-07    0.535988
3.0582e-07    0.533242
3.0583e-07    0.530583
3.0584e-07    0.529626
3.0585e-07    0.524498
3.0586e-07    0.518924
3.0587e-07    0.515637
3.0588e-07    0.513116
3.0589e-07    0.51159
3.059e-07    0.511899
3.0591e-07    0.510623
3.0592e-07    0.511928
3.0593e-07    0.514737
3.0594e-07    0.515864
3.0595e-07    0.515062
3.0596e-07    0.515389
3.0597e-07    0.516303
3.0598e-07    0.520765
3.0599e-07    0.525857
3.06e-07    0.530683
3.0601e-07    0.531328
3.0602e-07    0.531181
3.0603e-07    0.530974
3.0604e-07    0.531058
3.0605e-07    0.532488
3.0606e-07    0.536352
3.0607e-07    0.540633
3.0608e-07    0.54686
3.0609e-07    0.550094
3.061e-07    0.549047
3.0611e-07    0.54763
3.0612e-07    0.547171
3.0613e-07    0.545639
3.0614e-07    0.545675
3.0615e-07    0.545732
3.0616e-07    0.545538
3.0617e-07    0.54601
3.0618e-07    0.547901
3.0619e-07    0.553316
3.062e-07    0.555728
3.0621e-07    0.555425
3.0622e-07    0.550396
3.0623e-07    0.545668
3.0624e-07    0.541483
3.0625e-07    0.535458
3.0626e-07    0.533316
3.0627e-07    0.533679
3.0628e-07    0.535327
3.0629e-07    0.535934
3.063e-07    0.536584
3.0631e-07    0.541675
3.0632e-07    0.546628
3.0633e-07    0.548215
3.0634e-07    0.543696
3.0635e-07    0.537901
3.0636e-07    0.53448
3.0637e-07    0.535239
3.0638e-07    0.535049
3.0639e-07    0.536041
3.064e-07    0.534609
3.0641e-07    0.535761
3.0642e-07    0.536445
3.0643e-07    0.537554
3.0644e-07    0.540787
3.0645e-07    0.544343
3.0646e-07    0.547557
3.0647e-07    0.55048
3.0648e-07    0.547682
3.0649e-07    0.543872
3.065e-07    0.538422
3.0651e-07    0.531547
3.0652e-07    0.529443
3.0653e-07    0.525307
3.0654e-07    0.524057
3.0655e-07    0.526249
3.0656e-07    0.528702
3.0657e-07    0.531525
3.0658e-07    0.537003
3.0659e-07    0.541764
3.066e-07    0.543223
3.0661e-07    0.542227
3.0662e-07    0.54022
3.0663e-07    0.539996
3.0664e-07    0.542012
3.0665e-07    0.545399
3.0666e-07    0.544889
3.0667e-07    0.54496
3.0668e-07    0.544407
3.0669e-07    0.542761
3.067e-07    0.542403
3.0671e-07    0.543785
3.0672e-07    0.546356
3.0673e-07    0.54758
3.0674e-07    0.549349
3.0675e-07    0.551086
3.0676e-07    0.553963
3.0677e-07    0.558875
3.0678e-07    0.562227
3.0679e-07    0.561267
3.068e-07    0.554817
3.0681e-07    0.550332
3.0682e-07    0.542737
3.0683e-07    0.53452
3.0684e-07    0.531789
3.0685e-07    0.53049
3.0686e-07    0.532645
3.0687e-07    0.529225
3.0688e-07    0.529102
3.0689e-07    0.53398
3.069e-07    0.539539
3.0691e-07    0.54094
3.0692e-07    0.537767
3.0693e-07    0.532988
3.0694e-07    0.529267
3.0695e-07    0.532406
3.0696e-07    0.533375
3.0697e-07    0.532848
3.0698e-07    0.534818
3.0699e-07    0.539043
3.07e-07    0.544955
3.0701e-07    0.553625
3.0702e-07    0.560909
3.0703e-07    0.563548
3.0704e-07    0.563612
3.0705e-07    0.566256
3.0706e-07    0.566504
3.0707e-07    0.564749
3.0708e-07    0.561887
3.0709e-07    0.558082
3.071e-07    0.555974
3.0711e-07    0.55475
3.0712e-07    0.553538
3.0713e-07    0.553202
3.0714e-07    0.555554
3.0715e-07    0.558299
3.0716e-07    0.561793
3.0717e-07    0.566562
3.0718e-07    0.572091
3.0719e-07    0.576289
3.072e-07    0.580773
3.0721e-07    0.581372
3.0722e-07    0.579323
3.0723e-07    0.574
3.0724e-07    0.568078
3.0725e-07    0.562458
3.0726e-07    0.557807
3.0727e-07    0.554756
3.0728e-07    0.555014
3.0729e-07    0.55155
3.073e-07    0.544764
3.0731e-07    0.540301
3.0732e-07    0.540135
3.0733e-07    0.544741
3.0734e-07    0.552074
3.0735e-07    0.559924
3.0736e-07    0.565674
3.0737e-07    0.567487
3.0738e-07    0.568886
3.0739e-07    0.566701
3.074e-07    0.561356
3.0741e-07    0.553598
3.0742e-07    0.547241
3.0743e-07    0.549776
3.0744e-07    0.553696
3.0745e-07    0.557228
3.0746e-07    0.558075
3.0747e-07    0.554858
3.0748e-07    0.549823
3.0749e-07    0.545388
3.075e-07    0.545313
3.0751e-07    0.54601
3.0752e-07    0.546114
3.0753e-07    0.548245
3.0754e-07    0.549064
3.0755e-07    0.549421
3.0756e-07    0.548507
3.0757e-07    0.548106
3.0758e-07    0.548022
3.0759e-07    0.551545
3.076e-07    0.556084
3.0761e-07    0.56049
3.0762e-07    0.562714
3.0763e-07    0.563601
3.0764e-07    0.567206
3.0765e-07    0.569858
3.0766e-07    0.570853
3.0767e-07    0.56845
3.0768e-07    0.564973
3.0769e-07    0.56344
3.077e-07    0.565206
3.0771e-07    0.564464
3.0772e-07    0.563062
3.0773e-07    0.562642
3.0774e-07    0.562256
3.0775e-07    0.562172
3.0776e-07    0.560028
3.0777e-07    0.555857
3.0778e-07    0.552547
3.0779e-07    0.551762
3.078e-07    0.552987
3.0781e-07    0.55552
3.0782e-07    0.554983
3.0783e-07    0.550921
3.0784e-07    0.549593
3.0785e-07    0.550329
3.0786e-07    0.552697
3.0787e-07    0.55626
3.0788e-07    0.558894
3.0789e-07    0.559529
3.079e-07    0.554696
3.0791e-07    0.550188
3.0792e-07    0.549261
3.0793e-07    0.550188
3.0794e-07    0.556471
3.0795e-07    0.564316
3.0796e-07    0.569819
3.0797e-07    0.573221
3.0798e-07    0.574586
3.0799e-07    0.573134
3.08e-07    0.570587
3.0801e-07    0.567403
3.0802e-07    0.565738
3.0803e-07    0.561939
3.0804e-07    0.557373
3.0805e-07    0.556913
3.0806e-07    0.559215
3.0807e-07    0.563185
3.0808e-07    0.566625
3.0809e-07    0.571891
3.081e-07    0.57563
3.0811e-07    0.577094
3.0812e-07    0.576758
3.0813e-07    0.572363
3.0814e-07    0.56722
3.0815e-07    0.562533
3.0816e-07    0.560825
3.0817e-07    0.56384
3.0818e-07    0.571013
3.0819e-07    0.576543
3.082e-07    0.578247
3.0821e-07    0.577643
3.0822e-07    0.574026
3.0823e-07    0.571569
3.0824e-07    0.570804
3.0825e-07    0.567598
3.0826e-07    0.565112
3.0827e-07    0.562641
3.0828e-07    0.558296
3.0829e-07    0.554546
3.083e-07    0.550288
3.0831e-07    0.54606
3.0832e-07    0.545543
3.0833e-07    0.546164
3.0834e-07    0.543351
3.0835e-07    0.542969
3.0836e-07    0.548086
3.0837e-07    0.554291
3.0838e-07    0.560089
3.0839e-07    0.564453
3.084e-07    0.56609
3.0841e-07    0.565408
3.0842e-07    0.563203
3.0843e-07    0.562771
3.0844e-07    0.562922
3.0845e-07    0.558347
3.0846e-07    0.552715
3.0847e-07    0.550029
3.0848e-07    0.547434
3.0849e-07    0.545229
3.085e-07    0.545969
3.0851e-07    0.550957
3.0852e-07    0.560576
3.0853e-07    0.569536
3.0854e-07    0.578354
3.0855e-07    0.586557
3.0856e-07    0.58656
3.0857e-07    0.580838
3.0858e-07    0.575903
3.0859e-07    0.57497
3.086e-07    0.573605
3.0861e-07    0.570767
3.0862e-07    0.569729
3.0863e-07    0.568578
3.0864e-07    0.567867
3.0865e-07    0.563815
3.0866e-07    0.559893
3.0867e-07    0.560677
3.0868e-07    0.568452
3.0869e-07    0.574241
3.087e-07    0.573613
3.0871e-07    0.570888
3.0872e-07    0.571652
3.0873e-07    0.571482
3.0874e-07    0.571855
3.0875e-07    0.572436
3.0876e-07    0.567684
3.0877e-07    0.559497
3.0878e-07    0.551207
3.0879e-07    0.54884
3.088e-07    0.548998
3.0881e-07    0.551847
3.0882e-07    0.556752
3.0883e-07    0.562035
3.0884e-07    0.567339
3.0885e-07    0.569666
3.0886e-07    0.568622
3.0887e-07    0.564731
3.0888e-07    0.562941
3.0889e-07    0.56599
3.089e-07    0.568364
3.0891e-07    0.570686
3.0892e-07    0.574249
3.0893e-07    0.579767
3.0894e-07    0.582807
3.0895e-07    0.58105
3.0896e-07    0.577323
3.0897e-07    0.574146
3.0898e-07    0.568847
3.0899e-07    0.562847
3.09e-07    0.558836
3.0901e-07    0.558438
3.0902e-07    0.558675
3.0903e-07    0.560371
3.0904e-07    0.560968
3.0905e-07    0.557831
3.0906e-07    0.548616
3.0907e-07    0.540551
3.0908e-07    0.540184
3.0909e-07    0.545374
3.091e-07    0.556109
3.0911e-07    0.567317
3.0912e-07    0.57844
3.0913e-07    0.586282
3.0914e-07    0.589372
3.0915e-07    0.586967
3.0916e-07    0.58453
3.0917e-07    0.581848
3.0918e-07    0.576272
3.0919e-07    0.570086
3.092e-07    0.563473
3.0921e-07    0.562778
3.0922e-07    0.564153
3.0923e-07    0.567119
3.0924e-07    0.570065
3.0925e-07    0.572336
3.0926e-07    0.57392
3.0927e-07    0.579513
3.0928e-07    0.587153
3.0929e-07    0.590851
3.093e-07    0.591736
3.0931e-07    0.590667
3.0932e-07    0.588493
3.0933e-07    0.587291
3.0934e-07    0.583936
3.0935e-07    0.583374
3.0936e-07    0.583556
3.0937e-07    0.582126
3.0938e-07    0.581479
3.0939e-07    0.584207
3.094e-07    0.589953
3.0941e-07    0.59229
3.0942e-07    0.592467
3.0943e-07    0.590204
3.0944e-07    0.58828
3.0945e-07    0.590242
3.0946e-07    0.59291
3.0947e-07    0.592543
3.0948e-07    0.590506
3.0949e-07    0.584208
3.095e-07    0.580401
3.0951e-07    0.574685
3.0952e-07    0.569697
3.0953e-07    0.568197
3.0954e-07    0.56995
3.0955e-07    0.575581
3.0956e-07    0.581362
3.0957e-07    0.584046
3.0958e-07    0.585678
3.0959e-07    0.588179
3.096e-07    0.589275
3.0961e-07    0.590745
3.0962e-07    0.590564
3.0963e-07    0.588048
3.0964e-07    0.584783
3.0965e-07    0.583245
3.0966e-07    0.583374
3.0967e-07    0.585792
3.0968e-07    0.585942
3.0969e-07    0.583763
3.097e-07    0.580994
3.0971e-07    0.580559
3.0972e-07    0.579125
3.0973e-07    0.575754
3.0974e-07    0.572039
3.0975e-07    0.571054
3.0976e-07    0.57167
3.0977e-07    0.573536
3.0978e-07    0.572599
3.0979e-07    0.572327
3.098e-07    0.572799
3.0981e-07    0.573669
3.0982e-07    0.576681
3.0983e-07    0.583347
3.0984e-07    0.586373
3.0985e-07    0.588155
3.0986e-07    0.592662
3.0987e-07    0.593632
3.0988e-07    0.593434
3.0989e-07    0.595856
3.099e-07    0.594718
3.0991e-07    0.592359
3.0992e-07    0.589167
3.0993e-07    0.584797
3.0994e-07    0.580216
3.0995e-07    0.57832
3.0996e-07    0.579309
3.0997e-07    0.578739
3.0998e-07    0.574939
3.0999e-07    0.575339
3.1e-07    0.576562
3.1001e-07    0.577043
3.1002e-07    0.576747
3.1003e-07    0.579621
3.1004e-07    0.580853
3.1005e-07    0.581123
3.1006e-07    0.580693
3.1007e-07    0.579115
3.1008e-07    0.581244
3.1009e-07    0.585052
3.101e-07    0.585915
3.1011e-07    0.58585
3.1012e-07    0.588929
3.1013e-07    0.593036
3.1014e-07    0.594469
3.1015e-07    0.597224
3.1016e-07    0.602119
3.1017e-07    0.600338
3.1018e-07    0.599155
3.1019e-07    0.601002
3.102e-07    0.603583
3.1021e-07    0.603302
3.1022e-07    0.600912
3.1023e-07    0.596246
3.1024e-07    0.593759
3.1025e-07    0.594453
3.1026e-07    0.5966
3.1027e-07    0.598892
3.1028e-07    0.599564
3.1029e-07    0.599635
3.103e-07    0.599771
3.1031e-07    0.600546
3.1032e-07    0.596879
3.1033e-07    0.590594
3.1034e-07    0.584419
3.1035e-07    0.581154
3.1036e-07    0.581165
3.1037e-07    0.584484
3.1038e-07    0.587733
3.1039e-07    0.589652
3.104e-07    0.588533
3.1041e-07    0.587725
3.1042e-07    0.5878
3.1043e-07    0.587774
3.1044e-07    0.589194
3.1045e-07    0.592933
3.1046e-07    0.594695
3.1047e-07    0.59332
3.1048e-07    0.593776
3.1049e-07    0.592828
3.105e-07    0.594744
3.1051e-07    0.598848
3.1052e-07    0.600738
3.1053e-07    0.601453
3.1054e-07    0.599118
3.1055e-07    0.592703
3.1056e-07    0.58433
3.1057e-07    0.5782
3.1058e-07    0.575221
3.1059e-07    0.575252
3.106e-07    0.57981
3.1061e-07    0.589996
3.1062e-07    0.600205
3.1063e-07    0.608811
3.1064e-07    0.612647
3.1065e-07    0.610826
3.1066e-07    0.606066
3.1067e-07    0.60329
3.1068e-07    0.604791
3.1069e-07    0.610028
3.107e-07    0.61828
3.1071e-07    0.616902
3.1072e-07    0.61253
3.1073e-07    0.608408
3.1074e-07    0.608141
3.1075e-07    0.608058
3.1076e-07    0.607944
3.1077e-07    0.610247
3.1078e-07    0.610668
3.1079e-07    0.609809
3.108e-07    0.613195
3.1081e-07    0.61614
3.1082e-07    0.618199
3.1083e-07    0.619786
3.1084e-07    0.619775
