3000	0.598299	0.362929
3000.1	0.603948	0.364802
3000.2	0.605558	0.365755
3000.3	0.607693	0.367651
3000.4	0.610912	0.366453
3000.5	0.612546	0.365961
3000.6	0.614051	0.363776
3000.7	0.617354	0.359363
3000.8	0.612395	0.358516
3000.9	0.60674	0.363334
3001	0.607918	0.36202
3001.1	0.61747	0.357831
3001.2	0.625966	0.355424
3001.3	0.631543	0.351522
3001.4	0.639099	0.349062
3001.5	0.644878	0.348099
3001.6	0.647334	0.348296
3001.7	0.649192	0.348368
3001.8	0.645755	0.350255
3001.9	0.642169	0.354434
3002	0.640856	0.35347
3002.1	0.639294	0.354168
3002.2	0.63615	0.353746
3002.3	0.630373	0.356082
3002.4	0.623376	0.358242
3002.5	0.618796	0.359554
3002.6	0.620814	0.355277
3002.7	0.627646	0.350197
3002.8	0.627503	0.349937
3002.9	0.623621	0.351052
3003	0.625497	0.348638
3003.1	0.624181	0.348613
3003.2	0.623038	0.346757
3003.3	0.621708	0.34849
3003.4	0.619644	0.351267
3003.5	0.61513	0.35159
3003.6	0.610339	0.351746
3003.7	0.609361	0.353658
3003.8	0.610577	0.355459
3003.9	0.61159	0.356281
3004	0.612879	0.353116
3004.1	0.606818	0.353915
3004.2	0.601458	0.359098
3004.3	0.59743	0.362355
3004.4	0.594471	0.365985
3004.5	0.590916	0.369623
3004.6	0.588849	0.368682
3004.7	0.587879	0.367482
3004.8	0.587846	0.368717
3004.9	0.59007	0.368155
3005	0.5908	0.369039
3005.1	0.593376	0.372186
3005.2	0.596602	0.3764
3005.3	0.599972	0.376006
3005.4	0.604319	0.372288
3005.5	0.608189	0.368709
3005.6	0.608487	0.365669
3005.7	0.610547	0.36354
3005.8	0.621159	0.357132
3005.9	0.630239	0.355075
3006	0.634647	0.355054
3006.1	0.636373	0.352557
3006.2	0.633919	0.352805
3006.3	0.626949	0.354016
3006.4	0.617791	0.359055
3006.5	0.610873	0.362383
3006.6	0.604067	0.367515
3006.7	0.602114	0.372339
3006.8	0.599712	0.370708
3006.9	0.596741	0.365254
3007	0.599972	0.36383
3007.1	0.606862	0.366179
3007.2	0.607855	0.365291
3007.3	0.606264	0.364068
3007.4	0.606631	0.361835
3007.5	0.610968	0.36139
3007.6	0.615559	0.364006
3007.7	0.618933	0.362178
3007.8	0.621225	0.361204
3007.9	0.623686	0.363167
3008	0.625073	0.364146
3008.1	0.624746	0.365431
3008.2	0.626653	0.359069
3008.3	0.631333	0.354436
3008.4	0.635929	0.353701
3008.5	0.639025	0.351564
3008.6	0.643406	0.349755
3008.7	0.645992	0.345891
3008.8	0.647565	0.34783
3008.9	0.646814	0.352467
3009	0.644632	0.357095
3009.1	0.646577	0.357376
3009.2	0.651569	0.356077
3009.3	0.654099	0.357882
3009.4	0.652836	0.359046
3009.5	0.649209	0.363194
3009.6	0.64717	0.359754
3009.7	0.641176	0.358504
3009.8	0.637501	0.356384
3009.9	0.6441	0.348231
3010	0.643796	0.34613
3010.1	0.643352	0.345595
3010.2	0.640135	0.348712
3010.3	0.636685	0.34928
3010.4	0.632434	0.349529
3010.5	0.628321	0.351306
3010.6	0.626555	0.352526
3010.7	0.628374	0.354054
3010.8	0.633253	0.353574
3010.9	0.63791	0.355983
3011	0.639278	0.358052
3011.1	0.635545	0.362106
3011.2	0.632975	0.365814
3011.3	0.632901	0.365361
3011.4	0.635062	0.362239
3011.5	0.636249	0.357847
3011.6	0.638116	0.355735
3011.7	0.64222	0.35192
3011.8	0.64742	0.35008
3011.9	0.650606	0.352667
3012	0.65336	0.354258
3012.1	0.656534	0.352462
3012.2	0.657415	0.351464
3012.3	0.654614	0.353475
3012.4	0.655494	0.353643
3012.5	0.661362	0.349777
3012.6	0.664041	0.347453
3012.7	0.662115	0.34658
3012.8	0.659267	0.344801
3012.9	0.655951	0.345023
3013	0.656211	0.342098
3013.1	0.653561	0.341457
3013.2	0.648885	0.347291
3013.3	0.646813	0.34994
3013.4	0.644818	0.350065
3013.5	0.640344	0.349094
3013.6	0.635508	0.350262
3013.7	0.632977	0.354896
3013.8	0.631461	0.355394
3013.9	0.635613	0.353196
3014	0.642525	0.35171
3014.1	0.64851	0.350264
3014.2	0.656321	0.346947
3014.3	0.658666	0.344518
3014.4	0.651739	0.348308
3014.5	0.639526	0.352882
3014.6	0.632807	0.35682
3014.7	0.630845	0.357874
3014.8	0.628925	0.359391
3014.9	0.628505	0.357019
3015	0.630161	0.357159
3015.1	0.632658	0.355299
3015.2	0.631972	0.353914
3015.3	0.624602	0.355929
3015.4	0.619027	0.357657
3015.5	0.621032	0.356463
3015.6	0.630704	0.35458
3015.7	0.636529	0.35231
3015.8	0.636516	0.357152
3015.9	0.635027	0.362792
3016	0.633325	0.365578
3016.1	0.633094	0.363993
3016.2	0.634894	0.360002
3016.3	0.634305	0.361276
3016.4	0.630074	0.366102
3016.5	0.623293	0.368282
3016.6	0.620754	0.374044
3016.7	0.621713	0.3745
3016.8	0.622881	0.369643
3016.9	0.618481	0.368834
3017	0.617096	0.370606
3017.1	0.627926	0.371343
3017.2	0.632343	0.370448
3017.3	0.633521	0.369157
3017.4	0.635873	0.366872
3017.5	0.639748	0.362887
3017.6	0.642942	0.359135
3017.7	0.639976	0.360641
3017.8	0.636298	0.35931
3017.9	0.632638	0.357252
3018	0.627697	0.356022
3018.1	0.624158	0.357069
3018.2	0.621987	0.365236
3018.3	0.623975	0.367467
3018.4	0.626505	0.370354
3018.5	0.628664	0.366231
3018.6	0.627646	0.361876
3018.7	0.629165	0.360666
3018.8	0.632263	0.361566
3018.9	0.634981	0.35956
3019	0.635157	0.359907
3019.1	0.634123	0.35855
3019.2	0.63912	0.35528
3019.3	0.644837	0.353299
3019.4	0.647521	0.355525
3019.5	0.65004	0.358377
3019.6	0.651671	0.358622
3019.7	0.648629	0.354842
3019.8	0.645237	0.353894
3019.9	0.6474	0.351073
3020	0.652782	0.35724
3020.1	0.656395	0.360875
3020.2	0.654628	0.361778
