3000	0.899125	0.226211
3000.1	0.900268	0.22346
3000.2	0.902418	0.217966
3000.3	0.90463	0.212614
3000.4	0.905846	0.210813
3000.5	0.906821	0.20806
3000.6	0.906903	0.20586
3000.7	0.905667	0.207109
3000.8	0.902922	0.20952
3000.9	0.901412	0.21148
3001	0.90241	0.213605
3001.1	0.904185	0.212455
3001.2	0.905458	0.211674
3001.3	0.90557	0.212557
3001.4	0.903092	0.215993
3001.5	0.899496	0.222675
3001.6	0.89721	0.223998
3001.7	0.896106	0.223366
3001.8	0.896263	0.22248
3001.9	0.896668	0.221675
3002	0.896496	0.222873
3002.1	0.896015	0.223814
3002.2	0.894238	0.226969
3002.3	0.891674	0.230295
3002.4	0.890201	0.230912
3002.5	0.891613	0.228262
3002.6	0.894385	0.226568
3002.7	0.896102	0.228333
3002.8	0.896689	0.22777
3002.9	0.897181	0.226775
3003	0.898248	0.22487
3003.1	0.898604	0.224682
3003.2	0.897833	0.223026
3003.3	0.895204	0.225403
3003.4	0.889927	0.234201
3003.5	0.885254	0.240033
3003.6	0.883491	0.240009
3003.7	0.884221	0.237472
3003.8	0.884852	0.235098
3003.9	0.885124	0.234646
3004	0.884658	0.235286
3004.1	0.884206	0.236526
3004.2	0.88596	0.235462
3004.3	0.88822	0.233093
3004.4	0.890769	0.229618
3004.5	0.892593	0.228328
3004.6	0.895138	0.225241
3004.7	0.897603	0.22089
3004.8	0.898563	0.220012
3004.9	0.899029	0.219718
3005	0.899785	0.218514
3005.1	0.900336	0.218802
3005.2	0.901771	0.215676
3005.3	0.901929	0.214731
3005.4	0.900445	0.217477
3005.5	0.900148	0.218943
3005.6	0.900934	0.217642
3005.7	0.900617	0.220049
3005.8	0.900181	0.22098
3005.9	0.899601	0.221356
3006	0.898697	0.220969
3006.1	0.897421	0.222549
3006.2	0.897278	0.222314
3006.3	0.898207	0.220482
3006.4	0.89949	0.217176
3006.5	0.900106	0.214534
3006.6	0.899748	0.215771
3006.7	0.898021	0.220148
3006.8	0.896803	0.223607
3006.9	0.897435	0.223954
3007	0.897919	0.225234
3007.1	0.89959	0.22166
3007.2	0.90011	0.219983
3007.3	0.900596	0.220002
3007.4	0.901139	0.219819
3007.5	0.901097	0.218273
3007.6	0.898822	0.220007
3007.7	0.896805	0.221084
3007.8	0.896049	0.222468
3007.9	0.895346	0.224073
3008	0.895208	0.221773
3008.1	0.893818	0.222126
3008.2	0.892396	0.226734
3008.3	0.892793	0.227008
3008.4	0.894182	0.223525
3008.5	0.895936	0.222319
3008.6	0.89708	0.221883
3008.7	0.896864	0.221447
3008.8	0.896885	0.218848
3008.9	0.897128	0.218767
3009	0.896712	0.22039
3009.1	0.895004	0.222326
3009.2	0.894494	0.22282
3009.3	0.89517	0.221322
3009.4	0.894653	0.22201
3009.5	0.894343	0.223493
3009.6	0.895684	0.223228
3009.7	0.896623	0.22104
3009.8	0.897572	0.217079
3009.9	0.898553	0.215417
3010	0.899383	0.214941
3010.1	0.89915	0.215557
3010.2	0.900665	0.211562
3010.3	0.902033	0.209817
3010.4	0.902021	0.211275
3010.5	0.901678	0.211573
3010.6	0.901905	0.21271
3010.7	0.901855	0.21442
3010.8	0.903042	0.212425
3010.9	0.903676	0.212241
3011	0.903829	0.212488
