3000	0.939116	0.176887
3000.1	0.939217	0.176686
3000.2	0.939442	0.176276
3000.3	0.93928	0.176069
3000.4	0.938994	0.175705
3000.5	0.938332	0.17717
3000.6	0.937573	0.179746
3000.7	0.937687	0.179496
3000.8	0.93875	0.176737
3000.9	0.939309	0.175954
3001	0.938916	0.176801
3001.1	0.938197	0.17883
3001.2	0.938094	0.178457
3001.3	0.938662	0.177294
3001.4	0.938619	0.177319
3001.5	0.937968	0.178939
3001.6	0.937945	0.178638
3001.7	0.937744	0.17929
3001.8	0.93687	0.180818
3001.9	0.935593	0.183612
3002	0.934089	0.187544
3002.1	0.933668	0.188484
3002.2	0.934037	0.187276
3002.3	0.934716	0.185945
3002.4	0.935486	0.184093
3002.5	0.936188	0.182931
3002.6	0.937248	0.18123
3002.7	0.938565	0.178376
3002.8	0.939989	0.175249
3002.9	0.940885	0.173049
3003	0.94083	0.173668
3003.1	0.940217	0.175472
3003.2	0.939172	0.177591
3003.3	0.937594	0.181177
3003.4	0.936361	0.183439
3003.5	0.935567	0.185085
3003.6	0.935173	0.186277
3003.7	0.935365	0.186106
3003.8	0.935944	0.184262
3003.9	0.936646	0.181133
3004	0.936484	0.181853
3004.1	0.935782	0.184079
3004.2	0.935711	0.184086
3004.3	0.93661	0.182499
3004.4	0.937888	0.17985
3004.5	0.939039	0.176678
3004.6	0.939905	0.174705
3004.7	0.940816	0.1729
3004.8	0.941244	0.171385
3004.9	0.941315	0.170804
3005	0.941608	0.170784
3005.1	0.941614	0.171711
3005.2	0.940802	0.173708
3005.3	0.939713	0.175908
3005.4	0.939121	0.177308
3005.5	0.939479	0.17705
3005.6	0.93986	0.175802
3005.7	0.939641	0.176118
3005.8	0.939337	0.177545
3005.9	0.9392	0.178022
3006	0.939342	0.177786
3006.1	0.939552	0.178251
3006.2	0.939718	0.177428
3006.3	0.940066	0.174728
3006.4	0.939671	0.175324
3006.5	0.939536	0.175857
3006.6	0.93914	0.17683
3006.7	0.938562	0.178393
3006.8	0.938413	0.178445
3006.9	0.938582	0.176905
3007	0.938727	0.17606
3007.1	0.938549	0.177794
3007.2	0.938552	0.178712
3007.3	0.938395	0.178268
3007.4	0.937908	0.179472
3007.5	0.93751	0.180441
3007.6	0.937335	0.179749
3007.7	0.937775	0.177464
3007.8	0.937769	0.178364
3007.9	0.937797	0.179066
3008	0.937675	0.179952
3008.1	0.937485	0.17973
3008.2	0.936765	0.181381
3008.3	0.936378	0.18213
3008.4	0.93602	0.1836
3008.5	0.936479	0.183307
3008.6	0.937761	0.180709
3008.7	0.939103	0.178152
3008.8	0.939713	0.176146
3008.9	0.939482	0.175811
3009	0.939401	0.17432
3009.1	0.938888	0.174977
3009.2	0.938628	0.174966
3009.3	0.938631	0.175771
3009.4	0.938136	0.177741
3009.5	0.937913	0.179189
3009.6	0.938427	0.178441
3009.7	0.938918	0.177282
3009.8	0.939332	0.177115
3009.9	0.939303	0.178224
3010	0.939231	0.17697
3010.1	0.939509	0.174964
3010.2	0.939732	0.174189
3010.3	0.939531	0.174181
3010.4	0.939278	0.174894
3010.5	0.938931	0.175698
3010.6	0.938707	0.175329
3010.7	0.93845	0.176037
3010.8	0.938041	0.177911
3010.9	0.937226	0.179749
3011	0.936551	0.180134
3011.1	0.936506	0.180959
3011.2	0.936999	0.180311
3011.3	0.93724	0.180707
3011.4	0.937044	0.181901
3011.5	0.937008	0.181767
3011.6	0.937138	0.180987
3011.7	0.937379	0.180058
3011.8	0.937979	0.177274
3011.9	0.938648	0.175199
3012	0.93874	0.175551
3012.1	0.938274	0.17752
3012.2	0.937589	0.179136
3012.3	0.936905	0.180223
3012.4	0.936206	0.180943
3012.5	0.935933	0.180543
3012.6	0.935917	0.178574
3012.7	0.936016	0.178792
3012.8	0.936238	0.17931
3012.9	0.936582	0.180007
3013	0.936719	0.180362
3013.1	0.936366	0.180593
3013.2	0.936149	0.180413
3013.3	0.935978	0.180583
3013.4	0.935818	0.181819
3013.5	0.935891	0.182039
3013.6	0.935735	0.181455
3013.7	0.935153	0.182764
3013.8	0.934457	0.185781
3013.9	0.934077	0.186403
3014	0.934003	0.185637
3014.1	0.934724	0.184133
3014.2	0.935619	0.183437
3014.3	0.936078	0.183062
3014.4	0.935738	0.184093
3014.5	0.935366	0.185009
3014.6	0.935403	0.185136
3014.7	0.935639	0.184685
3014.8	0.936133	0.18303
3014.9	0.936312	0.182632
3015	0.936308	0.182268
3015.1	0.935995	0.182246
3015.2	0.936145	0.181412
3015.3	0.937368	0.178556
3015.4	0.938335	0.177435
3015.5	0.938496	0.178055
3015.6	0.9383	0.178285
3015.7	0.938071	0.178666
3015.8	0.937528	0.18072
3015.9	0.937094	0.181414
3016	0.937296	0.180327
3016.1	0.937621	0.179218
3016.2	0.938036	0.178698
3016.3	0.937835	0.179848
3016.4	0.937974	0.178652
3016.5	0.938647	0.176965
3016.6	0.938901	0.176768
3016.7	0.938172	0.17868
3016.8	0.937764	0.178847
3016.9	0.937644	0.177991
3017	0.937499	0.178271
3017.1	0.937394	0.178647
3017.2	0.937389	0.17926
3017.3	0.937459	0.179473
3017.4	0.937009	0.180055
3017.5	0.936318	0.180669
3017.6	0.936123	0.181218
3017.7	0.935899	0.18229
3017.8	0.935569	0.183323
3017.9	0.935152	0.183471
3018	0.934646	0.183911
3018.1	0.934555	0.184647
3018.2	0.934921	0.185225
3018.3	0.935803	0.183655
3018.4	0.936237	0.182221
3018.5	0.936562	0.180192
3018.6	0.936614	0.180704
3018.7	0.936862	0.180837
3018.8	0.937076	0.180618
3018.9	0.936834	0.180924
3019	0.935945	0.182652
3019.1	0.934773	0.184552
3019.2	0.934056	0.185529
3019.3	0.934243	0.185716
3019.4	0.935062	0.185056
3019.5	0.935932	0.183296
3019.6	0.936505	0.181287
3019.7	0.936735	0.180712
3019.8	0.937279	0.179479
3019.9	0.938135	0.176699
3020	0.937878	0.176554
3020.1	0.937097	0.178041
3020.2	0.936647	0.178801
3020.3	0.936522	0.179089
3020.4	0.936065	0.180359
3020.5	0.935432	0.181804
3020.6	0.93516	0.183017
3020.7	0.935336	0.183706
3020.8	0.935013	0.184546
3020.9	0.93469	0.185041
3021	0.934458	0.184871
