3000	0.909506	0.205452
3000.1	0.910769	0.202108
3000.2	0.911827	0.200844
3000.3	0.911014	0.203394
3000.4	0.909785	0.205622
3000.5	0.908648	0.205975
3000.6	0.907099	0.208084
3000.7	0.905044	0.210183
3000.8	0.901345	0.214519
3000.9	0.898794	0.220062
3001	0.898331	0.224314
3001.1	0.899048	0.224109
3001.2	0.899696	0.221192
3001.3	0.900005	0.220016
3001.4	0.898055	0.221158
3001.5	0.894776	0.226876
3001.6	0.893842	0.226949
3001.7	0.895377	0.223121
3001.8	0.899046	0.216801
3001.9	0.902455	0.212411
3002	0.902714	0.213671
3002.1	0.899469	0.217688
3002.2	0.894815	0.224493
3002.3	0.890864	0.230673
3002.4	0.888509	0.23214
3002.5	0.891079	0.227136
3002.6	0.895348	0.223433
3002.7	0.89661	0.227693
3002.8	0.896498	0.228765
3002.9	0.89705	0.227299
3003	0.897259	0.227868
3003.1	0.895501	0.231333
3003.2	0.893142	0.230439
3003.3	0.889294	0.23444
3003.4	0.884608	0.242135
3003.5	0.880645	0.247102
3003.6	0.878953	0.245456
3003.7	0.879798	0.243456
3003.8	0.880292	0.242066
3003.9	0.880491	0.242688
3004	0.879722	0.2439
3004.1	0.877864	0.24981
3004.2	0.879736	0.247669
3004.3	0.883149	0.242228
3004.4	0.885385	0.239676
3004.5	0.888954	0.2351
3004.6	0.893043	0.230153
3004.7	0.896051	0.225742
3004.8	0.896349	0.226227
3004.9	0.895392	0.226973
3005	0.893858	0.228709
3005.1	0.892726	0.233337
3005.2	0.894501	0.23102
3005.3	0.896036	0.228516
3005.4	0.895915	0.227112
3005.5	0.896227	0.227598
3005.6	0.896256	0.229066
3005.7	0.895587	0.229569
3005.8	0.895031	0.22827
3005.9	0.895805	0.225932
3006	0.897456	0.220419
3006.1	0.897292	0.219855
3006.2	0.896811	0.222367
3006.3	0.898275	0.216959
3006.4	0.900334	0.210672
3006.5	0.901008	0.20922
3006.6	0.899428	0.213074
3006.7	0.898164	0.217458
3006.8	0.898429	0.216074
3006.9	0.89994	0.214092
3007	0.901011	0.21676
3007.1	0.902355	0.215095
